id,bill_id,note,date,classification,extras
218da52e-bdef-4264-851f-a8a16563af88,ocd-bill/8393da6f-c51e-48e1-91bc-8a41c037fbce,Amendment #2021-0247h,,,{}
3f96c2ef-6ea2-4a19-9d6e-d70dacca9a5e,ocd-bill/5b972116-a014-4c38-abd2-666f1ce53647,Amendment #2021-1596h,,,{}
eccaa045-fcee-43fe-8582-1ed233bd987a,ocd-bill/92898cf6-da7f-4474-897a-e5d386b78389,Amendment #2021-2069e,,,{}
7642c3f4-4015-4497-a376-c5a5ddc2ebc6,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,Amendment #2021-0192h,,,{}
1a267f8e-98cb-4377-8842-404e2beb5759,ocd-bill/fd45a232-d108-4f74-8cea-3e0eddc346ef,Amendment #2021-0795s,,,{}
fe960728-06b4-4bcd-ab88-d5b575c7f2c5,ocd-bill/097c16ac-2d01-4cff-914f-3492c042fe42,Amendment #2021-1116s,,,{}
61f3607d-05b1-4c8b-9039-eaa0bb159c17,ocd-bill/88e2a9ab-f701-4b3d-a6ab-0ef1411e0591,Amendment #2021-1785s,,,{}
a536c575-3cda-4851-951c-a2e514397131,ocd-bill/52b4a899-3d1d-4a96-abba-0b52b8b5c7d4,Amendment #2021-2199h,,,{}
0b5977c6-ba83-4f61-bd8e-6ffbcb7817e3,ocd-bill/3dea9e23-6359-4814-876b-cca322096778,Amendment #2021-1988e,,,{}
b17a6fd7-61d0-47e3-a56a-3498a9883c75,ocd-bill/19e1ddde-94de-471b-932e-5304dd14dc1c,Amendment #2021-2059e,,,{}
8f13d3d2-e81a-409d-b1c4-e787431dfe1d,ocd-bill/96ebbd8e-7624-4b7e-9f42-4ef78034af0f,Amendment #2021-2217s,,,{}
639644ae-09bd-4d7d-819e-a61a775414e9,ocd-bill/f21b0c0f-92f2-4518-9e05-d8f8429b3d87,Amendment #2021-0877h,,,{}
dcbb5e51-4ffb-440b-945e-c5e019f71e85,ocd-bill/8eb57240-5754-48c4-a0b4-4043fd0e5bdb,Amendment #2021-1007s,,,{}
f65aa543-4b95-41e9-abdc-874eb2cb2cf7,ocd-bill/8d19db9f-26b6-4038-ae2a-1cd09bf44060,Amendment #2021-0998s,,,{}
e547b743-6e1b-4d80-bc43-df2c4d495581,ocd-bill/14898621-12fc-42cc-9759-e0d66ff315c8,Amendment #2021-0760h,,,{}
eee027f8-23cc-480c-afc2-2af9d51214be,ocd-bill/ed66f470-9e63-43d0-ade7-2473c684ef0d,Amendment #2021-1888s,,,{}
2cc89076-1120-481b-8a7b-e9f787db1569,ocd-bill/7be21b13-22c7-45e8-bc1c-fc343b699cde,Amendment #2021-1001s,,,{}
364951e0-aeff-405d-a48c-1ca831af3237,ocd-bill/88bc5e6c-e748-4c3b-9c54-60a94e227a8c,Amendment #2021-0461h,,,{}
d04a6a7a-8afd-40f1-a528-32d8012ad232,ocd-bill/28db7ab9-d98a-488e-8222-2256377363ed,Amendment #2021-1606h,,,{}
5a8482f6-53ba-405c-8ffb-a4cf1d5442fd,ocd-bill/694bad0b-4570-4f8e-bed3-c0e5addabbee,Amendment #2021-2076e,,,{}
e848b780-235c-49dd-b3f0-8076b2297ff9,ocd-bill/380c08d8-d3fa-4e2b-b32c-a44253d31af4,Amendment #2021-1444s,,,{}
f76a23cf-cb57-4ba7-84af-a57025c1c32d,ocd-bill/c328b6b0-46dd-4548-a7c5-0ebe764cc19b,Amendment #2021-2197h,,,{}
4c343b04-f590-435a-9228-de70d790fdd5,ocd-bill/f78c4b73-88e9-428d-aca4-784d45670ac8,Amendment #2021-1005s,,,{}
66fd5dbc-50b0-4084-9f07-c6b3b2666b9f,ocd-bill/5011abad-37da-448e-b81b-2ee6505ada9b,Amendment #2021-1112h,,,{}
a0713a8c-3f6c-4912-8907-517bcf8f4105,ocd-bill/908304ed-744b-42a5-8ddb-7361abf5c854,Amendment #2021-2064e,,,{}
b16b75cf-f82f-4c8d-ab92-1a9d7bde4009,ocd-bill/2070f7f3-c6f7-470f-824e-aca4d8b46429,Amendment #2021-1411s,,,{}
fd9ddcda-5bc1-43ca-8822-5f7111831af9,ocd-bill/1d42960f-c969-4394-8ad9-c7d89497412b,Amendment #2021-1707s,,,{}
